#curie_map:
#  cdm.rosetta: https://cdm.finos.org/rosetta/
#  common_domain_model: https://w3id.org/lmodel/common-domain-model/
#  linkml: https://w3id.org/linkml/
#  semapv: https://w3id.org/semapv/vocab/
subject_id	subject_label	subject_source	predicate_id	object_id	object_label	object_source	mapping_justification	comment
cdm.rosetta:cdm.event.common.Valuation.method	Valuation.method	cdm.rosetta	skos:exactMatch	common_domain_model:method	slot method	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Valuation.source	Valuation.source	cdm.rosetta	skos:exactMatch	common_domain_model:source	slot source	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Valuation.scope	Valuation.scope	cdm.rosetta	skos:exactMatch	common_domain_model:scope	slot scope	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Valuation.delta	Valuation.delta	cdm.rosetta	skos:exactMatch	common_domain_model:delta	slot delta	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Valuation.valuationTiming	Valuation.valuationTiming	cdm.rosetta	skos:exactMatch	common_domain_model:valuationTiming	slot valuationTiming	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Valuation.priceComponent	Valuation.priceComponent	cdm.rosetta	skos:exactMatch	common_domain_model:priceComponent	slot priceComponent	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade	type Trade	cdm.rosetta	skos:exactMatch	common_domain_model:Trade	class Trade	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.Trade.tradeIdentifier	Trade.tradeIdentifier	cdm.rosetta	skos:exactMatch	common_domain_model:tradeIdentifier	slot tradeIdentifier	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade.tradeDate	Trade.tradeDate	cdm.rosetta	skos:exactMatch	common_domain_model:tradeDate	slot tradeDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade.tradeTime	Trade.tradeTime	cdm.rosetta	skos:exactMatch	common_domain_model:tradeTime	slot tradeTime	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade.party	Trade.party	cdm.rosetta	skos:exactMatch	common_domain_model:party	slot party	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade.partyRole	Trade.partyRole	cdm.rosetta	skos:exactMatch	common_domain_model:partyRole	slot partyRole	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade.executionDetails	Trade.executionDetails	cdm.rosetta	skos:exactMatch	common_domain_model:executionDetails	slot executionDetails	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade.contractDetails	Trade.contractDetails	cdm.rosetta	skos:exactMatch	common_domain_model:contractDetails	slot contractDetails	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade.clearedDate	Trade.clearedDate	cdm.rosetta	skos:exactMatch	common_domain_model:clearedDate	slot clearedDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade.collateral	Trade.collateral	cdm.rosetta	skos:exactMatch	common_domain_model:collateral	slot collateral	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Trade.account	Trade.account	cdm.rosetta	skos:exactMatch	common_domain_model:account	slot account	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.event.common.ExecutionDetails	type ExecutionDetails	cdm.rosetta	skos:exactMatch	common_domain_model:ExecutionDetails	class ExecutionDetails	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.ExecutionDetails.executionType	ExecutionDetails.executionType	cdm.rosetta	skos:exactMatch	common_domain_model:executionType	slot executionType	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.ExecutionDetails.executionVenue	ExecutionDetails.executionVenue	cdm.rosetta	skos:exactMatch	common_domain_model:executionVenue	slot executionVenue	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.ExecutionDetails.packageReference	ExecutionDetails.packageReference	cdm.rosetta	skos:exactMatch	common_domain_model:packageReference	slot packageReference	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.ContractDetails	type ContractDetails	cdm.rosetta	skos:exactMatch	common_domain_model:ContractDetails	class ContractDetails	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.ContractDetails.documentation	ContractDetails.documentation	cdm.rosetta	skos:exactMatch	common_domain_model:documentation	slot documentation	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.event.common.ContractDetails.governingLaw	ContractDetails.governingLaw	cdm.rosetta	skos:exactMatch	common_domain_model:governingLaw	slot governingLaw	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.Lineage	type Lineage	cdm.rosetta	skos:exactMatch	common_domain_model:Lineage	class Lineage	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.Lineage.tradeReference	Lineage.tradeReference	cdm.rosetta	skos:exactMatch	common_domain_model:tradeReference	slot tradeReference	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.event.common.Lineage.eventReference	Lineage.eventReference	cdm.rosetta	skos:exactMatch	common_domain_model:eventReference	slot eventReference	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.event.common.Lineage.portfolioStateReference	Lineage.portfolioStateReference	cdm.rosetta	skos:exactMatch	common_domain_model:portfolioStateReference	slot portfolioStateReference	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.event.common.StockSplitInstruction	type StockSplitInstruction	cdm.rosetta	skos:exactMatch	common_domain_model:StockSplitInstruction	class StockSplitInstruction	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.StockSplitInstruction.adjustmentRatio	StockSplitInstruction.adjustmentRatio	cdm.rosetta	skos:exactMatch	common_domain_model:adjustmentRatio	slot adjustmentRatio	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.StockSplitInstruction.effectiveDate	StockSplitInstruction.effectiveDate	cdm.rosetta	skos:exactMatch	common_domain_model:effectiveDate	slot effectiveDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CreditEvent	type CreditEvent	cdm.rosetta	skos:exactMatch	common_domain_model:CreditEvent	class CreditEvent	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.CreditEvent.creditEventType	CreditEvent.creditEventType	cdm.rosetta	skos:exactMatch	common_domain_model:creditEventType	slot creditEventType	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CreditEvent.eventDeterminationDate	CreditEvent.eventDeterminationDate	cdm.rosetta	skos:exactMatch	common_domain_model:eventDeterminationDate	slot eventDeterminationDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CreditEvent.auctionDate	CreditEvent.auctionDate	cdm.rosetta	skos:exactMatch	common_domain_model:auctionDate	slot auctionDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CreditEvent.finalPrice	CreditEvent.finalPrice	cdm.rosetta	skos:exactMatch	common_domain_model:finalPrice	slot finalPrice	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CreditEvent.recoveryPercent	CreditEvent.recoveryPercent	cdm.rosetta	skos:exactMatch	common_domain_model:recoveryPercent	slot recoveryPercent	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CreditEvent.publiclyAvailableInformation	CreditEvent.publiclyAvailableInformation	cdm.rosetta	skos:exactMatch	common_domain_model:publiclyAvailableInformation	slot publiclyAvailableInformation	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.event.common.CreditEvent.referenceInformation	CreditEvent.referenceInformation	cdm.rosetta	skos:exactMatch	common_domain_model:referenceInformation	slot referenceInformation	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction	type CorporateAction	cdm.rosetta	skos:exactMatch	common_domain_model:CorporateAction	class CorporateAction	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.CorporateAction.corporateActionType	CorporateAction.corporateActionType	cdm.rosetta	skos:exactMatch	common_domain_model:corporateActionType	slot corporateActionType	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction.exDate	CorporateAction.exDate	cdm.rosetta	skos:exactMatch	common_domain_model:exDate	slot exDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction.payDate	CorporateAction.payDate	cdm.rosetta	skos:exactMatch	common_domain_model:payDate	slot payDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction.recordDate	CorporateAction.recordDate	cdm.rosetta	skos:exactMatch	common_domain_model:recordDate	slot recordDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction.announcementDate	CorporateAction.announcementDate	cdm.rosetta	skos:exactMatch	common_domain_model:announcementDate	slot announcementDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction.underlier	CorporateAction.underlier	cdm.rosetta	skos:exactMatch	common_domain_model:underlier	slot underlier	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction.adjustmentFactor	CorporateAction.adjustmentFactor	cdm.rosetta	skos:exactMatch	common_domain_model:adjustmentFactor	slot adjustmentFactor	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction.informationSource	CorporateAction.informationSource	cdm.rosetta	skos:exactMatch	common_domain_model:informationSource	slot informationSource	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction.dividendObservation	CorporateAction.dividendObservation	cdm.rosetta	skos:exactMatch	common_domain_model:dividendObservation	slot dividendObservation	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.CorporateAction.bespokeEventDescription	CorporateAction.bespokeEventDescription	cdm.rosetta	skos:exactMatch	common_domain_model:bespokeEventDescription	slot bespokeEventDescription	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactor	type AdjustmentFactor	cdm.rosetta	skos:exactMatch	common_domain_model:AdjustmentFactor	class AdjustmentFactor	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.AdjustmentFactor.value	AdjustmentFactor.value	cdm.rosetta	skos:exactMatch	common_domain_model:value	slot value	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactor.calculationTerms	AdjustmentFactor.calculationTerms	cdm.rosetta	skos:exactMatch	common_domain_model:calculationTerms	slot calculationTerms	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms	type AdjustmentFactorCalculationTerms	cdm.rosetta	skos:exactMatch	common_domain_model:AdjustmentFactorCalculationTerms	class AdjustmentFactorCalculationTerms	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.shareForShareRatio	AdjustmentFactorCalculationTerms.shareForShareRatio	cdm.rosetta	skos:exactMatch	common_domain_model:shareForShareRatio	slot shareForShareRatio	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.shareForRightsRatio	AdjustmentFactorCalculationTerms.shareForRightsRatio	cdm.rosetta	skos:exactMatch	common_domain_model:shareForRightsRatio	slot shareForRightsRatio	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.rightsSubscriptionPrice	AdjustmentFactorCalculationTerms.rightsSubscriptionPrice	cdm.rosetta	skos:exactMatch	common_domain_model:rightsSubscriptionPrice	slot rightsSubscriptionPrice	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.dividendRatio	AdjustmentFactorCalculationTerms.dividendRatio	cdm.rosetta	skos:exactMatch	common_domain_model:dividendRatio	slot dividendRatio	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.spinOff	AdjustmentFactorCalculationTerms.spinOff	cdm.rosetta	skos:exactMatch	common_domain_model:spinOff	slot spinOff	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.merger	AdjustmentFactorCalculationTerms.merger	cdm.rosetta	skos:exactMatch	common_domain_model:merger	slot merger	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.accrualFactor	AdjustmentFactorCalculationTerms.accrualFactor	cdm.rosetta	skos:exactMatch	common_domain_model:accrualFactor	slot accrualFactor	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.lastFixingPriceBeforeAdjustment	AdjustmentFactorCalculationTerms.lastFixingPriceBeforeAdjustment	cdm.rosetta	skos:exactMatch	common_domain_model:lastFixingPriceBeforeAdjustment	slot lastFixingPriceBeforeAdjustment	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.dividendObservation	AdjustmentFactorCalculationTerms.dividendObservation	cdm.rosetta	skos:exactMatch	common_domain_model:dividendObservation	slot dividendObservation	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AdjustmentFactorCalculationTerms.bespokeCalculationFormula	AdjustmentFactorCalculationTerms.bespokeCalculationFormula	cdm.rosetta	skos:exactMatch	common_domain_model:bespokeCalculationFormula	slot bespokeCalculationFormula	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AccrualFactor	type AccrualFactor	cdm.rosetta	skos:exactMatch	common_domain_model:AccrualFactor	class AccrualFactor	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.AccrualFactor.value	AccrualFactor.value	cdm.rosetta	skos:exactMatch	common_domain_model:value	slot value	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AccrualFactor.calculationTerms	AccrualFactor.calculationTerms	cdm.rosetta	skos:exactMatch	common_domain_model:calculationTerms	slot calculationTerms	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AccrualFactorCalculationTerms	type AccrualFactorCalculationTerms	cdm.rosetta	skos:exactMatch	common_domain_model:AccrualFactorCalculationTerms	class AccrualFactorCalculationTerms	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_event_common
cdm.rosetta:cdm.event.common.AccrualFactorCalculationTerms.tenorTillMaturity	AccrualFactorCalculationTerms.tenorTillMaturity	cdm.rosetta	skos:exactMatch	common_domain_model:tenorTillMaturity	slot tenorTillMaturity	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.event.common.AccrualFactorCalculationTerms.dayCountFraction	AccrualFactorCalculationTerms.dayCountFraction	cdm.rosetta	skos:exactMatch	common_domain_model:dayCountFraction	slot dayCountFraction	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
